title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
Adventure Kora,5,7,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Peaches The Wax Bar,5,7,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Mountain Hiking and Trekking - Day Tours,5,10,"    Cultural Tours   ,    Hiking & Camping Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
San Trekking Nepal,5,7,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shambhala Trekking,5,21,"    Adrenaline & Extreme Tours   ,    Historical & Heritage Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Duke Nepal Adventure,5,16,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Plan Holidays Travel and Tours (P) Ltd,5,7,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Advent Himalaya Treks,5,15,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Twin Peaks Treks & Travels,5,7,"    Cultural Tours   ,    Sightseeing Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Himalayan Destinations,5,8,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Discovery Trek,5,15,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Saribung Adventure - Day Tour,5,11,"    Cultural Tours   ,    Historical & Heritage Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
New Treasure Art,5,13,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
International Sherpa Adventure Private Day Tours,5,17,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Baber Mahal Revisited,4.5,13,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Global International Travel,5,9,"    Parasailing & Paragliding   ,    City Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Oasis Spa And Beauty Care,4.5,11,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Yeti Travels - Private Day Tours,4.5,21,"    Bike Tours   ,    Private Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Women Empowerment Trek,5,7,"    Multi-day Tours   ,    Bike Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Green Society Adventure,5,19,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Nepal Music Gallery,5,7,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Northcliff Treks & Expedition,5,8,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Roof of the Himalayas,5,7,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BP Scout Peak Treks and Expedition,5,15,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nature Connection Treks & Tours,5,7,"    City Tours   ,    Historical & Heritage Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
East and West International Tours and Travels - Private Day Tours,5,8,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mountain Expedition Nepal (MEN) - The Expedition Expert,5,6,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Water By Nature - Nepal,5,7,    River Rafting & Tubing     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Trail Finder Adventure Center,4.5,11,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Base Camp Hike,5,11,"    Multi-day Tours   ,    Sightseeing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Protrek Adventure,5,6,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vintage Travels & Tours,5,13,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Far Out Nepal,5,11,"    City Tours   ,    Bike Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Yoga With Chintamani,4.5,18,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Eco Holidays Asia,5,13,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Crusade Himalaya,5,7,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8000 Expeditions,5,14,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fishtail Tours & Travels,5,18,"    River Rafting & Tubing   ,    Cultural Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cycle Tours & Travel,5,7,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mountain Flyers Paragliding,4.5,15,    Parasailing & Paragliding     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Yatri Spa,5,8,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Annapurna Trekking Agency,5,6,"    Multi-day Tours   ,    Canyoning & Rappelling Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Adventure Mountain Nest,5,8,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tour Guide In Nepal - Sauraha,5,7,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pia,5,7,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Best Nepal Trekking,5,14,"    Cultural Tours   ,    Walking Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Himalayan Vision Treks,5,9,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Pampering Day Spa,4.5,17,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Golden Nepal Trek & Expedition,4.5,8,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
My Nepal Treks and Expedition Pvt Ltd - Private Day Tours,5,13,"    Hiking & Camping Tours   ,    Private Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Flying Munky Airventures,4.5,14,    Parasailing & Paragliding     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Mountain Guide Trek & Expedition,5,8,"    River Rafting & Tubing   ,    Adrenaline & Extreme Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Patasi Cashmere,5,6,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nature Heaven Treks and Expedition,5,6,"    Multi-day Tours   ,    Day Trips     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tranquility Spa - Soaltee Crowne Plaza,5,6,"    Sports Camps & Clinics   ,    Day Trips     ",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Adventure International Trekking,5,6,"    Multi-day Tours   ,    Private Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dhukuti,4.5,11,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nomadic Nepal,5,6,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solace Adventure Pltd,5,5,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fishtail Nepal Paragliding,5,6,"    Parasailing & Paragliding   ,    Helicopter Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Poonhill Treks & Expedition,5,13,"    Parasailing & Paragliding   ,    Multi-day Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ridge Trail Trekking Pvt Ltd,5,8,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Holy Mountain Treks,5,19,"    Multi-day Tours   ,    Walking Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan connection,5,5,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Om Singing Bowls & Healing hub,5,18,    Lessons & Workshops     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
High Five Adventures,4.5,7,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Yogi Adventure,5,36,"    Hiking & Camping Tours   ,    Nature & Wildlife Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tailored Treks and Expeditions,5,8,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Apsana International Treks and Expedition Private Limited,5,8,"    Multi-day Tours   ,    Bike Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Swami Narayan Travels Pvt Ltd,5,7,"    Multi-day Tours   ,    Day Trips     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Snow Treks and Expedition,5,7,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Travelsmith Nepal,5,8,"    City Tours   ,    Water Sports     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Adventure Mountain Club,5,23,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Bespoken Himalayan Treks,5,6,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bikemandu,4.5,8,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pressure Points Spa,5,7,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Himalayan Nomad Treks,5,5,"    Sightseeing Tours   ,    Hiking & Camping Tours     ",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Wanderlust Yoga,5,7,"    Multi-day Tours   ,    Sightseeing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Makalu Arun Social Trek,4.5,10,"    Hiking & Camping Tours   ,    Private Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Glory Treks,5,6,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Family Adventure Treks and Expedition - Private Day Tours,5,54,"    Hiking & Camping Tours   ,    Private Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Treks,5,7,"    Cultural Tours   ,    Sightseeing Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gyan Mandala,5,6,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Outdoor Compass Trekking Shop,5,6,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Om Holidays Tour and Trek Private Limited,5,6,"    Multi-day Tours   ,    Walking Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
New Barber Shop,5,6,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Mission Nepal Holidays - Day Tours,5,44,"    Cultural Tours   ,    4WD, ATV & Off-Road Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Holistic Health Yoga Studio,5,7,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Altimate Himalaya,5,7,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Eco-Culture Treks & Research Expeditions,5,6,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Saraswoti Yoga,5,7,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Smiling Buddah Trekking & Cultural Tours,5,8,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sunapati Thanka Painting School,5,7,    Paint & Pottery Studios     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Yetiraj Treks,5,7,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trail Himalaya,5,7,"    Multi-day Tours   ,    Historical & Heritage Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Asian Mystery Treks - Private Day Tours,5,12,"    Hiking & Camping Tours   ,    Private Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Mahaguthi Craft With Conscience,5,7,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Trekking Lover,5,5,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Z Store,5,9,    Bars & Clubs     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Golden Gate Holidays Travels & Treks,5,12,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Base Camp,4.5,10,    Bars & Clubs     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Happy Holiday Treks and Expedition,5,7,    Air Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Prabhu Helicopter,5,12,"    Helicopter Tours   ,    Sightseeing Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Yoga Academy,5,5,    Lessons & Workshops     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mount Adventure Holidays,5,33,"    Multi-day Tours   ,    Bike Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Everest Base Camp Helicopter Tour,5,6,    Helicopter Tours     ,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Wellness Organic Club - Spa,4.5,11,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Himalaya Kailash Travels & Tours,5,6,"    Cultural Tours   ,    Helicopter Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Skyline Treks and Expedition Pvt Ltd Day Tours,5,116,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Shankarapur Paragliding,5,14,    Parasailing & Paragliding     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Hole in the Wall,5,7,    Bars & Clubs     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
The Trekking Time,5,5,"    Multi-day Tours   ,    River Rafting & Tubing     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trek Leader Expeditions - Day Tours,4.5,10,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Adventure Mountain Express,4.5,21,"    Cultural Tours   ,    Day Trips     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Helping Hand Handicrafts,4.5,7,    Speciality & Gift Shops     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
First Himalayan,5,7,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Emerging Nepal Trek - Kathmandu Day Tour,5,17,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Great Nepal Travels - Kirtipur City Sightseeing Tour,5,16,    City Tours     ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Soulful Nepal Holidays Pvt Ltd,5,5,"    City Tours   ,    Multi-day Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tripdeal365,5,6,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Heavenly spa,4.5,7,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Namaste Treks And Expeditions Pvt Ltd,5,5,"    Multi-day Tours   ,    Safaris     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dilmaya Treks & Expedition Pvt Ltd, Private Tours",4.5,6,"    Private Tours   ,    Day Trips     ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himalayan Circuit,5,11,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AY Adventure Treks & Expedition,5,8,"    Parasailing & Paragliding   ,    Adrenaline & Extreme Tours     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Inside Out Treks & Tours,5,5,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nepal Glacier Treks & Expedition,5,6,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Upper Mustang Trekking,5,5,"    Cultural Tours   ,    Hiking & Camping Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Everest View Treks And Expedition,5,5,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grande Adventures,5,5,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alpine Explore Nepal - Day Tours,5,81,"    Helicopter Tours   ,    Sightseeing Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Cross River Rafting,5,5,"    River Rafting & Tubing   ,    Kayaking & Canoeing     ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Avishek Paudel,5,5,"    Multi-day Tours   ,    Taxis & Shuttles     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mystik Mountains Adventure and Holidays,5,5,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ritual Thanka,5,5,"    Speciality & Gift Shops   ,    Art Galleries     ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alpine Adventure Team,5,5,"    Cultural Tours   ,    Climbing Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Om Family,4,20,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nepal Everest Base Camp Trekking Company PvtLtd,5,5,"    Multi-day Tours   ,    4WD, ATV & Off-Road Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ace Transport,5,6,    Taxis & Shuttles     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Himaland Adventure - Nepal,5,5,"    Multi-day Tours   ,    Hiking & Camping Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vnepalcom,5,5,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Pilgrims Travel & Tours,5,6,"    Multi-day Tours   ,    Sightseeing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Passages Nepal Pvt Ltd,5,11,"    Sightseeing Tours   ,    Hiking & Camping Tours     ",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Great Nepal Treks & Expedition Pvt Ltd,5,17,"    Historical & Heritage Tours   ,    Bike Tours     ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GeTS Holidays Nepal,5,5,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Annapurna Yoga Treks,5,5,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Foot and Shadows Private Day Tours,5,10,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Royal Mountain Trekking Nepal Pvt Ltd,5,11,"    Multi-day Tours   ,    Climbing Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beautiful Pokhara Adventure,4.5,19,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Kyanjin Ri,5,11,    Other Outdoor Activities     ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Nepalaya Spa,5,6,    Spas     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Real Adventure Nepal - Private Day Tours,4.5,11,    Private Tours     ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Well Adventure Tours and Travel,5,6,"    Cultural Tours   ,    Helicopter Tours     ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Kamana Transport Service,5,5,"    Bus Services   ,    Taxis & Shuttles     ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
House of Palettes,5,5,    Paint & Pottery Studios     ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aspiration Adventure,5,4,"    Multi-day Tours   ,    Helicopter Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yeti Yoga & Healing Center,4.5,9,    Yoga & Pilates     ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DMT Adventure,5,5,"    Multi-day Tours   ,    Adrenaline & Extreme Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bodhi Tours and Treks,5,11,"    Multi-day Tours   ,    Eco Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hidden Paradise Adventure,5,5,"    City Tours   ,    Cultural Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MyTrip2Nepal,4,16,"    Multi-day Tours   ,    Cultural Tours     ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shera Sherpa Adventures,5,5,    Hiking & Camping Tours     ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Treks Himalaya,5,66,"    City Tours   ,    Helicopter Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Corporate Travel Private Tours,5,6,"    City Tours   ,    Historical & Heritage Tours     ",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Adventure 14 Peaks,5,13,"    Climbing Tours   ,    Hiking & Camping Tours     ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Inland Expeditions,5,4,    Visitor Centers     ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
