destination_id,title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
806,Glacier Nepal Treks,5.0,50,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
807,Getaway Nepal Adventure,5.0,49,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
808,Souvenir Trek Pvt Ltd,5.0,51,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
809,Annapurna Yoga Ashram,5.0,107,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
810,Trekking Trail Nepal - Day Activities,5.0,60,"['River Rafting & Tubing', 'Historical & Heritage Tours']",False,False,False,True,False,False,False,False,False
811,Himalayan Dragon Paragliding,5.0,71,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
812,Adventure Glacier Treks & Expedition,5.0,104,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
813,Apex Nepal Treks,5.0,41,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
814,Nepal Myths and Mountain Trails - Day Tours,5.0,109,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
815,Skyway Nepal Treks,5.0,48,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
816,Moksha Ayurveda and Panchakarma Center,5.0,52,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
817,Hi Nepal Travels & Treks,5.0,76,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
818,Mega Adventures International,5.0,59,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
819,Nepal Female Guide - Day Tours,5.0,69,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
820,Exploring Nepal Treks and Adventures - Day Tours,5.0,76,['Walking Tours'],False,False,False,False,False,False,False,False,False
821,Life Himalaya Trekking,5.0,69,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
822,Save Himalaya Treks & Expedition,5.0,115,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
823,Himalayan Hero Adventures,5.0,62,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
824,Oriental Journeys,5.0,44,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
825,Himalayan Recreation - Day Tours,5.0,248,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
826,Mount Glory Treks & Expedition,5.0,49,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
827,Everest Trekking Routes Pvt Ltd,5.0,48,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
828,ABC and EBC Nepal Trekking Adventures,5.0,108,"['City Tours', 'Hiking & Camping Tours']",True,True,False,False,True,False,False,False,False
829,Goodday Nepal Excursion,5.0,53,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
830,First Environmental Trekking,5.0,99,"['Hiking & Camping Tours', 'Day Trips']",False,False,False,True,False,False,False,False,False
831,Nature Explore,5.0,83,"['Helicopter Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
832,Himalayan NamoBuddha Travel & Treks Pvt Ltd,5.0,53,"['City Tours', 'Day Trips']",True,True,False,False,True,False,False,False,False
833,Himalayan Trekking & Tours,5.0,153,"['Cultural Tours', 'Hiking & Camping Tours']",False,True,False,False,False,False,False,False,True
834,Mountain Amantes Adventure,5.0,45,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
835,AimWay Tours & Travels,5.0,61,"['City Tours', 'Bike Tours']",True,True,False,False,True,False,False,False,False
836,Memory Nepal Travel & Treks,5.0,41,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
837,Sevenstar Adventure Holidays - Day Tours,5.0,61,"['River Rafting & Tubing', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
838,HoneyGuide | To the Mountains,5.0,36,"['Helicopter Tours', 'Taxis & Shuttles']",False,False,True,True,False,False,False,False,False
839,Unique Nepal Adventure Treks & Expedition,5.0,55,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
840,Corporate Adventure Treks,5.0,72,"['Helicopter Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
841,Silver Spring Treks & Expedition,5.0,48,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
842,Cosmic Trekking & Expedition Pvt Ltd,5.0,71,"['River Rafting & Tubing', 'Sightseeing Tours']",False,False,False,True,False,False,False,False,False
843,Create Himalaya Adventure,5.0,47,"['River Rafting & Tubing', 'Walking Tours']",False,False,False,True,False,False,False,False,False
844,Wild Nabin,5.0,39,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
845,The Chitwan Jungle Guides,5.0,61,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
846,Himalayan Mentor,5.0,85,"['Cultural Tours', 'Hiking & Camping Tours']",False,True,False,False,False,False,False,False,True
847,Nepal Trek Hub,5.0,40,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
848,Dragonfly Paragliding Nepal,5.0,43,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
849,Shakti Travels and Tours,5.0,50,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
850,Nepal Trekking Routes,5.0,46,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
851,Asahi Treks & Expedition - Mountain Flight and Helicopter Day Tours,5.0,98,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
852,Mount Trails,5.0,68,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
853,Nepal Mountain Hub Treks & Expedition,5.0,40,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
854,Nepal River Runner,5.0,48,"['River Rafting & Tubing', 'Climbing Tours']",False,False,False,True,False,False,False,False,False
855,Responsible Adventures,5.0,76,"['Cultural Tours', 'Eco Tours']",False,True,False,False,False,False,False,False,True
856,Golden Himalayan Zone Treks,5.0,45,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
857,Nepal Climbing Adventure,5.0,42,"['Historical & Heritage Tours', 'Walking Tours']",True,True,False,False,False,False,False,False,False
858,Attractive Travels and Tours,5.0,39,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
859,Mardi Himal Treks & Expedition,5.0,152,"['4WD, ATV & Off-Road Tours', 'Climbing Tours']",False,False,False,True,False,False,False,False,False
860,Summit Treks and Adventure,5.0,59,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
861,Hike Himalaya Adventure - Private Day Tours,5.0,56,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
862,Trekking Mart,5.0,76,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
863,The Trek Nepal,5.0,38,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
864,Northern Trekking Team,5.0,39,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
865,Apex Asia Travel & Trekking,5.0,89,['Air Tours'],False,False,True,False,False,False,False,False,False
866,Antique Nepal Treks - Day Tours,5.0,96,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
867,Across Himalaya Tours & Treks Ltd,5.0,59,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
868,Nepal Sanctuary Treks - Day Trip,5.0,80,"['Hiking & Camping Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
869,Mountain Eco Treks & Expedition,5.0,68,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
870,Apex the Asia Holidays,5.0,51,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
871,Adventure Pilgrims Trekking,5.0,110,"['River Rafting & Tubing', 'Helicopter Tours']",False,False,False,True,False,False,False,False,False
872,Heritage Spa,5.0,64,['Spas'],False,False,False,False,False,True,False,False,False
873,Sam's Bar,4.5,141,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
874,Himalayan Nepal Trek  - Private Day Tour,5.0,64,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
875,Manikang Nepal Treks and Adventure,5.0,45,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
876,Linkage Tours & Travels,5.0,40,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
877,Rediscover Nepal Treks & Tours Pvt Ltd,5.0,38,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
878,Eagle Eye Treks and Expedition,5.0,66,"['City Tours', 'River Rafting & Tubing']",True,True,False,False,True,False,False,False,False
879,Admiral Adventure Treks,5.0,51,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
880,Coldfeet Adventure - Kathmandu Valley Private Day Tour,5.0,79,['Private Tours'],False,False,True,False,False,False,False,False,False
881,"Kanchan Yoga, Patan Lalitpur",5.0,38,"['Yoga & Pilates', 'Lessons & Workshops']",False,False,False,False,False,True,False,False,False
882,Treks Planner Nepal,5.0,45,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
883,Welcome Nepal Treks - Day Tours,5.0,218,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
884,Global Holidays Adventure,5.0,55,['Private Tours'],False,False,True,False,False,False,False,False,False
885,Bhaktapur Tour Guide,5.0,38,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
886,Aim Nepal Adventure,5.0,37,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
887,Nepal Excursion Treks Pvt Ltd,5.0,54,"['City Tours', 'Walking Tours']",True,True,False,False,True,False,False,False,False
888,Wongchhu Peak Promotion,5.0,38,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
889,Rugged Trails Nepal,5.0,50,"['Historical & Heritage Tours', 'Walking Tours']",True,True,False,False,False,False,False,False,False
890,Himalayan Adventure Nepal,5.0,35,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
891,Iconic Nepal Tours & Treks,5.0,46,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
892,Shiva Excursion pvtltd,5.0,64,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
893,Junket Nepal PvtLtd,5.0,44,['City Tours'],True,True,False,False,True,False,False,False,False
894,Awesome Nepal Treks Pvt Ltd,5.0,42,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
895,Plan Himalaya,5.0,88,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
896,Umesh Adventures Nepal,5.0,76,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
897,Adventure Altitude Treks & Expedition Pvt Ltd,5.0,35,"['Safaris', 'Climbing Tours']",False,False,True,True,False,False,False,False,False
898,Caravana Himalaya Adventure,5.0,33,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
899,Sky Bird Paragliding,5.0,143,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
900,Himalaya Chyangpa Nepal Treks and Expedition Pvt Ltd,5.0,37,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
901,Manakamana Cable Car,4.5,122,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
902,Welcome To My Yard,5.0,77,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
903,Himalayan Cashmere Manufacturing Company,5.0,45,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
904,Budget Trekking,5.0,53,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
905,Beauty Nepal Adventure,5.0,135,"['Bike Tours', 'Climbing Tours']",False,False,False,True,False,False,False,False,False
906,Lake Valley Paragliding,5.0,72,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
907,Himalayan Wander Walkers,5.0,53,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
908,Mountain Kick,5.0,43,"['Cultural Tours', 'Bike Tours']",False,True,False,False,False,False,False,False,True
909,"Charak Yoga, Thamel Kathmandu",5.0,67,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
910,Museum of Nepali Art,5.0,48,['Art Museums'],True,True,False,False,False,False,False,False,False
911,Team Ram Adventure Pvt Ltd,5.0,58,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
912,Babu Adventure,5.0,48,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
913,Nepal Vehicle Hiring,5.0,59,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
914,Mountain Experience,5.0,35,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
915,Highland Expeditions,5.0,40,"['Helicopter Tours', 'Walking Tours']",False,False,True,True,False,False,False,False,False
916,Utmost Adventure Trekking,5.0,59,"['Cultural Tours', 'Hiking & Camping Tours']",False,True,False,False,False,False,False,False,True
917,Mission Summit Treks And Expedition,5.0,33,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
918,Pristine Nepal,5.0,40,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
919,Unlimited Trekking Nepal - Day Tours,5.0,70,"['4WD, ATV & Off-Road Tours', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
920,Adventure Team,5.0,52,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
921,Nepal Boundary Trekking Pvt Ltd,5.0,38,"['Climbing Tours', 'Eco Tours']",False,False,True,True,False,False,False,False,False
922,Himalayan Magic Adventures,5.0,45,['Private Tours'],False,False,True,False,False,False,False,False,False
923,Nepal Trip Planner P Ltd,4.5,47,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
924,KJ Adventure Nepal Private Limited,5.0,32,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
925,Merit Adventure,5.0,34,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
926,World Expeditions,4.5,74,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
927,Authentic Adventures,5.0,45,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
928,View Nepal Treks & Expedition,5.0,81,"['Hiking & Camping Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
929,Jomsom Treks and Expedition - Private Day Tour,4.5,76,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
930,Eco Holidays Nepal,5.0,195,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
931,Caravan Outdoors,5.0,43,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
932,Bohemian Tours,5.0,82,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
933,Master Himalaya,5.0,38,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
934,Nepalgram,5.0,67,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
935,Mountain King Treks And Expedition,5.0,36,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
936,Yak & Yeti Trekking Shop,4.5,59,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
937,Nepal Tour & Trekking Service - Day Tours,5.0,75,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
938,Adventure Feel Nepal Treks and Expeditions Pvt Ltd,5.0,36,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
939,Gorkha International Travels - Kathmandu Day Tours,5.0,151,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
940,Loyalty Spa,5.0,39,['Spas'],False,False,False,False,False,True,False,False,False
941,Absolute HJ Sherpa Trekking Pvt Ltd,5.0,33,"['Hiking & Camping Tours', 'Bus Tours']",False,False,False,True,False,False,False,False,False
942,Himalayan Threads Handicrafts Shop,5.0,35,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
943,Aroma Nepal Treks & Expedition,5.0,61,"['City Tours', 'Climbing Tours']",True,True,False,False,True,False,False,False,False
944,Dream Tibet Travel & Tours,5.0,51,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
945,Easy Treks & Expedition P Ltd,5.0,37,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
946,Travhill,5.0,37,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
947,Ayurveda Health Home,5.0,52,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
948,Above the Himalaya Trekking - Private Day Tours,5.0,249,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
949,Nepal Lion Tours & Treks Pvt Ltd,5.0,112,"['Hiking & Camping Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
950,Extollo Adventures,5.0,36,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
951,Ask The Nepal Adventure,5.0,57,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
952,Walking The Himalaya Treks & Tours,5.0,35,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
953,Women's Skills Development Organization,5.0,49,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
954,Himalayan Advisor,5.0,33,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
955,Monterosa Treks and Expedition- kailash Tour package,5.0,209,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
956,Silver Mountain Adventure Pvt Ltd - Private Day Tours,5.0,56,['Private Tours'],False,False,True,False,False,False,False,False,False
957,Trek Mania Nepal,5.0,31,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
958,Exciting Himalaya,5.0,32,"['Helicopter Tours', 'Climbing Tours']",False,False,True,True,False,False,False,False,False
959,Graceful Adventure Travel pvt ltd,5.0,36,"['Taxis & Shuttles', 'Private Tours']",False,False,False,False,False,False,False,False,False
960,Himalayan Trekking Path,5.0,32,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
961,"Himalayan Leisure, Inc",5.0,215,"['Helicopter Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
962,Explore Nepal Adventure Holidays,5.0,30,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
963,The Asia Adventure Nepal - Day Tours,5.0,58,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
964,Allied Adventure Travels and Tours,5.0,33,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
965,All Nepal Hiking,5.0,49,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
966,Asiana Trek & Tours,5.0,31,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
967,Musical Adventure Trekking - Day Tours,5.0,42,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
968,Mountain Hawk Trek - Private Day Tours,5.0,54,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
969,Friendship World Trek - Day Tours,5.0,56,"['Walking Tours', 'Climbing Tours']",False,False,False,False,False,False,False,False,False
970,Himalayan Yogini,5.0,57,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
971,Karmayogi Wellness,5.0,46,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
972,Amore Treks,5.0,38,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
973,Tranquility Spa - Thamel,4.5,78,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
974,Trip Pokhara Pvt Ltd,5.0,24,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
975,Adventure Exodus Pvt Ltd,5.0,36,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
976,Ace Vision Nepal,5.0,50,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
977,Friendly Nepal Treks,5.0,30,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
978,Black Diamond Expedition - Private Day Tours,5.0,230,"['4WD, ATV & Off-Road Tours', 'Adrenaline & Extreme Tours']",False,False,False,True,False,False,False,False,False
979,Austravel & Tours Nepal P Ltd - Private Day Tours,5.0,79,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
980,Info Nepal Tours & Treks,5.0,40,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
981,Summitclimb and Summittrek,5.0,41,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
982,Tara Himalayan Vision,5.0,32,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
983,Accent Himalaya,5.0,32,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
984,Vespa Valley,5.0,41,"['Vespa, Scooter & Moped Tours']",False,False,False,False,True,False,False,False,False
985,Aerolight Paragliding,5.0,42,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
986,Local Women's Handicrafts,5.0,50,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
987,The Chitwan Tiger Guide Service And Mini Library,5.0,37,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
988,Nepal Kameleon Holidays Pvt Ltd,5.0,35,['Walking Tours'],False,False,False,False,False,False,False,False,False
989,Ever Wild Trek & Tours,5.0,39,"['Cultural Tours', 'Walking Tours']",False,True,False,False,False,False,False,False,True
990,Bold Adventures Pvt Ltd - Day Tours,5.0,38,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
991,Nepal Travel Advisor,5.0,27,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
992,Adventure Gandaki Treks and Expedition,5.0,40,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
993,Sarmila's Cooking Course Training,5.0,31,['Cooking Classes'],False,False,False,False,False,False,True,False,False
994,Upper Himalayan Treks and Adventure Pvt Ltd,5.0,34,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
995,Eagle Treks and Expedition P Ltd & Heli Tour Private Day Tour,5.0,79,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
996,Hi Himalaya Nepal - Treks & Tours,5.0,30,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
997,Asian Hiking Team's Kathmandu Day Hiking,5.0,63,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
998,Annapurna Mountain Bike & Adventure,5.0,39,"['Bike Tours', 'Eco Tours']",False,False,False,True,False,False,False,False,False
999,Tour Guide in Nepal,5.0,29,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1000,Kathmandu Adventures Travel and Tours,5.0,33,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
1001,Bisham Koirala,5.0,29,"['City Tours', 'Motorcycle Tours']",True,True,False,False,True,False,False,False,False
1002,Summit International Travels & Tours,5.0,30,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
1003,Jugal Holidays,5.0,29,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
1004,Creative Adventure Nepal,5.0,32,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1005,Nepal Trekkers,5.0,56,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
1006,Himalaya Journey Treks & Expedition,5.0,67,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
1007,Footprint Adventure,5.0,36,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
1008,Bluesheep Journeys,5.0,39,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
1009,Tour Guide in Nepal - Lumbini,5.0,25,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1010,Advanced Adventures,5.0,113,"['Cultural Tours', 'Climbing Tours']",False,True,False,False,False,False,False,False,True
1011,Breeze Adventure Pvt Ltd,5.0,28,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
1012,Amazing Nepal Trek & Expedition,5.0,82,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
1013,2Sisters Nepal Cooking School,5.0,26,['Cooking Classes'],False,False,False,False,False,False,True,False,False
1014,Gorkha Adventure,5.0,45,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1015,Higher Limits Trek & Expedition,5.0,69,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
1016,Hardcore Nepal Extreme Adventures - Day Tours,5.0,62,"['River Rafting & Tubing', 'Canyoning & Rappelling Tours']",False,False,False,True,False,False,False,False,False
1017,Lonely Nepal Travels,5.0,27,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
1018,Himalayas On Foot Transport Service,5.0,46,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
1019,Motherland Hiking Team - Private Day Tours,5.0,43,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
1020,Himalaya Sky Travel and Adventure pvtltd,5.0,27,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1021,Zed Travels,5.0,39,"['Zipline & Aerial Adventure Parks', 'Walking Tours']",False,False,False,True,False,False,False,False,False
1022,Nepal Adventure Pilgrimage Treks and Expedition Pvt Ltd,5.0,41,"['Parasailing & Paragliding', 'Adrenaline & Extreme Tours']",False,False,False,True,False,False,False,False,False
1023,Creative Holidays Nepal,5.0,33,"['River Rafting & Tubing', 'Cultural Tours']",False,False,False,True,False,False,False,False,False
1024,Fly Nirvana Paragliding,5.0,27,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
1025,Himalaya Message Adventure Private Ltd,5.0,32,['Adrenaline & Extreme Tours'],False,False,True,True,False,False,False,False,False
1026,Nepal Environmental Treks & Expedition,4.5,53,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
1027,Female Tour Guide Nepal  - Private Tour,5.0,24,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
1028,Nepal Highpoint Trekking,4.5,69,"['Cultural Tours', 'Hiking & Camping Tours']",False,True,False,False,False,False,False,False,True
1029,Holyland Adventure Tours and Travels,5.0,30,"['City Tours', 'Adrenaline & Extreme Tours']",True,True,False,False,True,False,False,False,False
1030,Magic Expedition Trekking and Tours,5.0,93,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
1031,Mountain Hike Nepal,5.0,27,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
